track	rate_downloads_total	rate_listened_total	playlisted	favorited	likes	dislikes	avgnote	notes
1337903	196	17333	3	0	0	0	5.0	2
48719	1351	17314	209	115	1	0	6.0	1
1126719	1389	17305	45	29	1	0	8.0	1
1294440	3719	17282	65	56	1	0	2.0	3
15159	2364	17281	409	281	2	0	0.0	0
72637	5934	17270	46	21	0	0	6.0	1
1337902	178	17269	4	0	0	0	5.0	2
103084	1650	17261	658	384	0	0	0.0	0
1399581	322	17260	4	1	0	0	6.0	1
1178795	3530	17259	10	6	0	0	0.0	0
3454	1536	17258	1413	1262	0	0	0.0	0
1210695	1876	17258	26	12	1	0	7.0	2
723354	2347	17214	68	30	0	0	0.0	0
913298	1993	17204	104	36	0	0	0.0	0
357337	5754	17198	92	48	1	1	0.0	0
9887	3532	17190	2004	1673	1	0	0.0	0
1199570	1205	17168	30	17	0	0	8.0	2
945198	3490	17150	88	56	1	0	8.0	2
973502	9028	17147	69	25	2	0	0.0	0
349064	581	17139	28	7	0	0	0.0	0
1108478	5148	17138	6	3	1	0	0.0	0
103890	1084	17130	141	69	0	0	0.0	0
873805	3514	17124	126	76	2	0	0.0	0
1038908	1672	17122	10	3	1	0	4.0	1
1058328	623	17086	11	6	1	0	0.0	0
208938	1841	17086	98	52	2	0	8.0	1
31213	5643	17079	130	86	1	0	6.0	1
124370	1758	17074	558	333	2	0	0.0	0
107863	1811	17066	120	56	0	0	0.0	0
30857	5387	17064	92	54	0	0	0.0	0
496354	3702	17051	71	41	0	0	0.0	0
677108	4350	17047	35	10	0	0	0.0	0
160986	876	17038	111	56	0	0	5.0	2
5086	1562	16979	175	108	0	0	0.0	0
331507	19739	16964	66	43	1	0	8.0	1
1306909	2131	16964	21	13	1	0	0.0	0
1388813	3027	16961	59	34	0	0	0.0	0
94734	1925	16944	910	581	0	0	0.0	0
366011	3665	16932	32	14	4	0	0.0	0
112991	3604	16916	228	92	2	0	6.0	1
217484	1055	16906	175	101	1	0	6.0	1
181806	3286	16886	433	270	2	0	2.0	1
1409370	4558	16885	17	9	0	0	7.0	1
3449	2583	16862	1421	1265	0	0	0.0	0
1151427	4402	16856	96	33	5	0	0.0	0
1342577	3065	16831	167	94	0	0	0.0	0
873809	5251	16822	143	87	3	0	0.0	0
40630	7281	16797	117	71	3	0	0.0	0
372961	1457	16795	607	388	1	0	7.0	1
265714	3337	16791	91	43	1	0	7.5	2
219756	4394	16786	62	21	0	0	5.0	2
1221996	3059	16769	44	21	2	0	0.0	0
409701	3539	16762	30	9	1	0	0.0	0
1265931	9966	16756	17	7	0	0	8.0	2
3519	1467	16748	437	362	0	0	0.0	0
798199	2998	16733	82	37	0	0	0.0	0
873823	2011	16684	115	73	0	0	0.0	0
1058330	712	16662	15	9	1	0	0.0	0
146320	2212	16642	97	37	1	0	0.0	0
1320577	1157	16641	18	5	0	0	7.6667	3
123332	2609	16621	75	41	0	0	0.0	0
1316640	2055	16616	50	10	0	0	0.0	0
1161063	14492	16601	16	6	0	0	0.0	0
42326	1629	16599	890	708	0	0	0.0	0
727909	2557	16596	158	62	1	0	2.0	1
38013	1980	16590	171	113	1	0	4.0	1
1243198	20713	16589	23	12	2	0	0.0	0
101173	1233	16587	106	58	0	0	9.0	2
1397143	3313	16576	55	27	0	0	0.0	0
225024	13101	16573	53	36	0	0	0.0	0
1155156	6108	16572	72	34	2	0	10.0	1
347859	4089	16556	83	48	0	0	8.0	2
371239	829	16537	570	386	0	0	0.0	0
159393	1968	16512	134	70	0	0	6.0	1
669142	2027	16491	32	13	1	0	0.0	0
38257	2826	16489	71	37	0	0	3.0	2
313064	5499	16463	60	37	0	0	0.0	0
95671	2535	16459	112	56	0	0	0.0	0
465960	2069	16447	44	18	1	0	6.0	1
1058329	830	16446	12	7	1	0	0.0	0
386069	1966	16431	78	43	0	0	6.0	1
77737	6132	16408	98	56	0	0	0.0	0
1160827	1647	16378	1	1	0	0	2.6667	3
1267287	1855	16372	66	43	2	0	0.0	0
347272	956	16361	58	29	1	0	8.0	1
217488	1956	16356	183	104	2	0	0.0	0
1107329	4595	16349	91	44	4	0	10.0	1
1075820	1727	16344	28	10	3	0	0.0	0
103091	2035	16343	631	381	0	0	0.0	0
176091	5444	16304	108	51	2	0	8.0	3
450322	1170	16299	351	223	2	0	0.0	0
172412	2097	16287	533	325	0	0	0.0	0
123436	3466	16266	69	37	0	0	6.0	1
378692	1285	16238	68	35	1	0	0.0	0
148243	2295	16229	25	14	1	0	0.0	0
118971	1477	16221	135	72	0	0	0.0	0
1058324	550	16219	10	7	1	1	0.0	0
317905	2123	16215	86	44	2	0	0.0	0
354913	2206	16210	46	19	1	0	10.0	1
1058326	348	16207	8	5	1	0	0.0	0
8454	725	16193	122	85	0	0	0.0	0
799222	3198	16163	105	49	1	0	0.0	0
957456	2235	16111	52	27	2	0	0.0	0
395801	4099	16099	49	21	1	0	6.0	1
1199571	5273	16093	16	6	0	0	8.0	2
236405	4947	16088	720	456	1	0	0.0	0
305168	3271	16086	118	70	1	0	0.0	0
1312892	1639	16063	36	23	0	0	8.0	2
10562	6535	16052	1693	1522	0	0	0.0	0
1399593	2434	16025	6	0	0	0	6.0	1
1123055	11995	16015	16	2	1	1	4.0	2
1353564	6819	16000	82	53	0	0	3.0	1
371247	1087	15925	599	392	0	0	8.0	1
312687	6339	15898	122	71	1	0	0.0	0
680970	2976	15892	51	19	1	1	9.0	1
1314923	3388	15869	74	36	0	0	0.0	0
1151395	1705	15849	49	23	3	0	0.0	0
24840	1502	15807	109	63	0	0	0.0	0
347288	1523	15786	67	36	0	0	6.0	1
793920	2315	15772	116	41	3	0	0.0	0
1023485	2807	15742	43	13	1	0	0.0	0
146340	2236	15740	128	62	1	0	0.0	0
24841	891	15709	98	63	0	0	8.0	1
818618	2081	15675	133	48	0	0	0.0	0
727912	4069	15673	166	59	0	0	2.0	1
313066	2313	15670	70	40	0	0	0.0	0
238109	2698	15667	752	481	1	0	6.0	1
1066201	1892	15666	31	14	4	0	0.0	0
296239	2696	15653	409	230	3	0	6.0	1
148235	2554	15653	35	23	1	0	0.0	0
1073290	6813	15645	19	6	3	0	0.0	0
371712	1377	15630	588	385	1	0	0.0	0
371715	1136	15625	587	385	0	0	0.0	0
957452	3867	15621	52	22	0	0	0.0	0
6015	6375	15619	230	143	1	0	4.0	1
1108662	3397	15612	1	0	1	0	0.0	0
10566	3810	15608	1691	1525	1	0	0.0	0
450992	3094	15604	354	210	0	0	0.0	0
313060	4248	15587	70	38	0	0	0.0	0
5139	1265	15560	354	307	1	0	0.0	0
1367161	3022	15555	23	11	0	0	6.0	2
1066199	2146	15553	51	15	6	0	7.0	4
1162698	4085	15543	73	32	5	0	0.0	0
201765	3788	15532	110	61	0	0	0.0	0
9517	2058	15523	887	764	0	0	4.0	1
634247	1580	15512	33	10	0	1	6.0	1
172411	1670	15509	525	321	0	0	0.0	0
378691	1643	15499	67	38	1	0	9.0	1
371713	1355	15495	601	391	1	0	0.0	0
508496	2327	15493	60	35	1	0	8.0	2
4888	1186	15491	173	123	1	0	4.0	1
618542	3871	15456	89	38	5	0	0.0	0
356418	967	15453	101	60	0	0	0.0	0
162650	13123	15440	32	11	2	0	0.0	0
9511	1578	15430	897	763	0	0	4.0	1
1041139	4470	15423	18	11	5	1	0.0	0
415640	3211	15420	187	112	0	0	0.0	0
111372	1721	15413	172	79	1	0	6.0	1
1348728	3648	15413	49	16	0	0	3.0	1
172416	1994	15402	529	322	0	0	0.0	0
3520	1805	15402	444	366	0	0	0.0	0
22548	3383	15338	120	68	3	0	6.0	1
1294442	1985	15329	57	51	1	0	2.0	3
256858	1428	15311	30	15	2	0	0.0	0
1263270	1270	15291	54	24	1	0	8.0	2
727906	3553	15287	160	59	0	0	0.0	0
75312	2700	15280	431	241	1	0	8.0	1
1113024	3605	15280	27	10	3	0	0.0	0
30662	1295	15278	114	62	0	0	0.0	0
7760	2767	15264	97	55	0	0	0.0	0
727910	2534	15245	145	57	1	0	8.0	1
107864	1249	15242	119	56	0	0	2.0	1
1256657	2909	15224	27	6	0	0	0.0	0
470551	5062	15220	26	15	0	0	0.0	0
1217986	3978	15205	15	4	0	0	0.0	0
465914	1486	15204	216	119	1	0	7.0	2
1236365	3868	15187	23	9	0	0	0.0	0
786936	6110	15186	375	237	1	0	0.0	0
238119	3434	15185	756	483	2	0	0.0	0
810100	1681	15168	19	5	0	0	0.0	0
1014957	5776	15164	75	41	1	0	0.0	0
980684	2828	15163	15	6	2	0	0.0	0
42324	1291	15151	893	715	0	0	0.0	0
1281209	36317	15148	31	17	0	0	0.0	0
371245	1143	15131	571	381	0	0	0.0	0
769790	409	15127	28	12	0	0	0.0	0
87893	2517	15121	37	18	0	0	0.0	0
185290	1017	15119	274	153	1	0	0.0	0
957453	2130	15112	46	18	0	0	0.0	0
1231364	40240	15106	14	6	2	0	0.0	0
993605	1926	15106	18	1	0	0	0.0	0
1398422	6968	15101	17	6	0	0	0.0	0
321034	7034	15081	35	11	2	0	0.0	0
88187	13403	15081	34	19	0	0	4.0	1
95723	2035	15073	116	70	1	0	0.0	0
1358416	2834	15058	71	41	0	0	0.0	0
42736	2015	15057	151	90	2	0	0.0	0
268443	3745	15055	55	23	0	0	0.0	0
818619	1894	15054	138	49	0	0	0.0	0
1386750	2793	15025	61	37	0	0	0.0	0
1135709	3199	14979	62	23	1	0	8.0	2
24318	2151	14973	57	20	1	0	8.0	1
876536	4503	14963	25	5	0	0	0.0	0
1023263	1677	14937	31	15	4	0	6.0	1
36979	3123	14933	40	17	0	0	0.0	0
819060	2085	14921	27	10	1	0	6.0	1
172543	4410	14916	68	34	0	0	8.0	2
312990	2214	14914	45	21	0	0	4.0	2
322109	793	14893	33	14	0	0	8.0	2
10571	4734	14884	1696	1525	1	0	0.0	0
727911	3610	14868	146	59	0	0	0.0	0
818621	1805	14855	132	47	1	0	0.0	0
101466	1351	14836	64	30	0	0	9.0	2
330208	2518	14833	82	45	0	0	4.0	1
378308	1443	14819	118	58	1	0	0.0	0
10563	7860	14814	1677	1521	0	0	6.0	1
2635	1414	14813	163	113	0	0	6.0	1
1399588	685	14788	6	1	0	0	6.0	1
313059	3150	14764	61	36	1	0	0.0	0
1399589	1498	14744	9	3	0	0	5.0	1
313067	2634	14741	70	42	1	0	0.0	0
123448	1400	14740	125	74	0	0	8.0	2
246913	1265	14722	13	6	0	0	0.0	0
1100002	1180	14708	12	5	0	0	8.0	2
1182881	9234	14706	2	1	1	0	0.0	0
786777	2813	14690	115	77	3	0	0.0	0
752142	2579	14687	49	20	1	0	9.0	1
1023486	2939	14676	36	15	3	0	6.0	1
1023322	2331	14672	45	19	3	0	0.0	0
1307835	1941	14669	53	22	0	0	9.0	2
1399592	1165	14648	4	0	0	0	6.0	1
22550	7689	14646	111	59	0	0	6.0	1
75313	2848	14637	425	236	0	0	0.0	0
255557	1995	14627	42	19	3	0	0.0	0
159185	1992	14621	111	65	2	0	10.0	1
1176229	470	14613	4	1	0	0	4.6667	3
127610	1631	14602	133	61	0	0	4.0	1
24026	11461	14595	110	70	0	0	6.0	1
896530	4419	14587	58	23	1	0	0.0	0
1041141	2327	14569	13	9	3	0	0.0	0
1372874	8153	14560	10	4	0	0	0.0	0
13398	2048	14558	52	30	0	0	4.0	1
1367865	12151	14551	1	1	0	0	0.0	0
77762	1577	14533	48	18	0	1	0.0	0
1190841	516	14520	8	4	0	0	8.0	1
1037025	5125	14505	5	0	0	0	6.0	1
957455	1789	14498	44	19	1	0	0.0	0
103088	1205	14492	646	378	0	0	0.0	0
243533	1789	14485	43	21	0	0	0.0	0
1063865	2647	14480	20	6	0	0	6.0	1
25568	1810	14479	712	579	0	0	4.0	1
94753	1759	14476	912	579	2	0	6.0	1
537117	5302	14476	345	195	0	0	9.0	2
20742	637	14460	45	28	0	0	4.0	1
655496	2001	14455	30	11	0	0	0.0	0
916195	2836	14452	96	46	8	0	9.0	1
365572	21505	14439	3	0	0	0	0.0	0
94750	1866	14424	907	577	0	0	0.0	0
372948	1715	14420	586	383	0	0	0.0	0
1051379	7250	14386	20	9	4	2	0.0	0
1367163	1267	14377	26	13	0	0	6.0	2
1151393	2243	14362	50	20	1	0	0.0	0
4882	928	14350	170	121	0	1	4.0	1
250438	878	14350	51	19	0	0	0.0	0
599224	1802	14348	77	40	3	0	0.0	0
1054346	2741	14322	49	22	1	0	9.0	1
1116721	10026	14315	13	6	2	0	10.0	1
884527	7296	14313	59	23	1	0	0.0	0
1063515	16787	14306	9	3	0	0	0.0	0
1163808	1966	14292	12	4	2	0	0.0	0
6008	1297	14282	237	147	0	0	0.0	0
741322	1946	14281	195	91	1	0	6.0	1
873810	1585	14277	126	73	0	0	0.0	0
1415997	11151	14274	2	0	0	0	0.0	0
148356	1052	14262	39	23	0	0	8.0	2
773628	1152	14257	16	3	0	0	6.0	1
43991	1479	14247	121	68	0	0	0.0	0
463310	2186	14242	26	11	2	0	0.0	0
38774	2371	14230	348	203	2	0	4.0	1
39101	1636	14226	847	674	0	0	0.0	0
312405	10286	14221	46	31	0	0	4.0	1
172414	1371	14218	534	324	0	0	0.0	0
679892	1713	14216	40	17	0	0	0.0	0
35172	1286	14211	771	502	0	0	4.0	1
1133083	1601	14209	37	13	0	0	0.0	0
42331	1431	14207	893	713	0	0	0.0	0
131645	2526	14207	240	101	1	0	6.0	1
1154295	2022	14190	49	14	0	0	10.0	1
10569	4079	14181	1692	1526	0	0	0.0	0
192236	1589	14174	29	16	1	0	4.0	1
83910	1184	14172	131	71	0	0	7.0	1
130485	2105	14168	86	34	0	0	4.0	1
1178761	3562	14162	6	3	0	0	0.0	0
107128	2441	14144	183	93	0	0	4.0	1
24019	2551	14115	122	70	0	0	0.0	0
243418	2223	14110	130	62	0	0	0.0	0
786941	1877	14047	383	233	0	0	10.0	1
957451	2550	14045	59	19	1	0	6.0	1
1398414	1551	14027	48	10	0	0	10.0	1
938053	2409	14016	50	21	2	0	6.0	1
372946	1281	13997	572	380	0	0	0.0	0
172424	1502	13995	538	319	0	0	0.0	0
25557	1679	13994	742	611	0	0	6.0	1
1311225	2125	13990	26	12	0	0	0.0	0
1209359	2896	13988	28	8	2	0	0.0	0
1154293	1583	13988	21	5	0	0	10.0	1
171572	8815	13987	7	1	0	0	0.0	0
76664	1493	13970	471	295	0	0	0.0	0
1109633	1824	13959	37	15	0	0	0.0	0
1374846	1653	13957	52	40	0	0	0.0	0
175044	1379	13945	226	109	1	0	7.0	2
33327	1451	13945	117	77	0	0	0.0	0
1061445	2211	13922	43	16	0	0	10.0	2
1190842	904	13921	17	9	0	0	8.0	1
95612	3280	13920	95	55	0	0	4.0	1
482263	1616	13911	290	140	0	0	6.0	1
385921	3423	13910	15	4	0	0	0.0	0
101226	1598	13905	64	30	0	0	9.0	2
38021	1650	13903	168	112	0	0	0.0	0
913292	3273	13898	132	48	0	0	0.0	0
896526	2722	13879	47	18	0	0	0.0	0
31801	2027	13878	390	255	1	0	6.0	1
271120	1018	13863	25	10	1	0	0.0	0
922941	2219	13858	48	19	2	1	6.0	1
8457	1128	13842	113	84	0	0	0.0	0
373379	1577	13834	57	29	0	0	6.0	1
347383	1109	13830	54	26	1	0	6.0	1
131618	2263	13827	244	100	2	0	6.0	1
10572	6253	13795	1695	1524	0	0	0.0	0
496355	1989	13790	58	36	0	0	0.0	0
415601	4751	13776	188	112	0	0	0.0	0
421723	1961	13760	40	20	0	0	0.0	0
1399591	927	13744	4	0	0	0	6.0	1
38012	1903	13737	176	114	3	0	6.0	1
147716	1039	13737	132	66	0	0	0.0	0
599221	4291	13736	74	37	0	0	6.0	1
30860	8410	13724	86	54	1	0	0.0	0
30859	6264	13709	87	53	0	0	6.0	1
1061473	1568	13706	55	19	0	0	9.0	2
24839	1521	13704	99	61	0	0	0.0	0
181426	5402	13696	164	83	1	0	0.0	0
459184	4147	13689	43	16	2	0	0.0	0
181427	5555	13688	166	88	1	0	6.0	1
1028912	4904	13687	36	13	2	0	6.0	1
131632	1669	13684	237	100	1	0	6.0	1
1027572	2925	13682	30	9	0	0	10.0	1
1168674	3899	13679	28	14	0	0	0.0	0
1399590	4340	13675	8	0	0	0	6.0	1
376248	3555	13647	42	21	2	2	8.0	2
294462	3565	13646	93	53	6	0	8.0	1
373349	1002	13644	53	27	0	0	0.0	0
1088956	199026	13630	5	2	0	1	0.0	0
1195375	8662	13629	9	3	0	0	8.0	1
1299181	3880	13622	36	8	0	0	0.0	0
48720	1645	13613	207	116	0	0	6.0	1
1380108	3749	13612	179	172	0	0	0.0	0
31214	3147	13595	150	91	2	0	6.0	1
25558	1691	13572	747	610	0	0	0.0	0
497845	1630	13555	18	7	2	0	0.0	0
305159	3215	13550	85	45	0	0	8.0	1
236423	2037	13537	720	456	1	1	4.0	1
163770	3567	13536	92	46	2	0	6.0	1
247072	17081	13516	51	32	0	0	0.0	0
654634	4812	13505	72	33	3	0	8.0	1
39105	11821	13487	856	674	1	0	0.0	0
1194790	2027	13477	80	45	3	0	0.0	0
46574	1830	13467	69	33	1	0	0.0	0
72640	1556	13465	44	21	1	0	0.0	0
1348727	5539	13462	53	33	0	0	6.5	2
75311	2529	13456	432	244	0	0	0.0	0
579912	8078	13450	411	215	0	0	0.0	0
1167954	12851	13449	50	23	1	0	0.0	0
465985	1527	13434	42	17	1	0	0.0	0
36537	1195	13432	144	72	0	0	0.0	0
124398	1105	13430	529	328	1	0	0.0	0
1195340	4522	13421	31	9	0	0	7.5	2
37570	4529	13418	33	17	0	0	0.0	0
579643	16362	13416	417	219	0	0	0.0	0
1166679	6815	13411	53	29	1	0	9.3333	3
1190843	413	13405	10	4	0	0	8.0	1
101110	1842	13400	103	61	0	0	9.0	2
1166624	8911	13394	3	1	0	0	0.0	0
913290	2451	13386	94	36	0	0	0.0	0
945207	5293	13384	47	28	1	0	0.0	0
1335380	12444	13375	14	5	0	0	0.0	0
19260	3379	13366	216	156	0	0	0.0	0
376235	3160	13361	26	10	1	0	8.0	2
33829	3990	13357	64	26	0	0	0.0	0
1342579	3528	13356	65	28	0	0	6.0	1
1097944	1945	13356	34	9	3	0	2.0	1
112088	585	13355	18	6	0	0	7.0	2
518602	2808	13341	66	35	1	0	6.0	1
38776	2370	13333	339	201	2	0	0.0	0
1235607	18281	13331	54	32	0	0	0.0	0
10577	5752	13330	1690	1517	0	0	0.0	0
785650	2293	13327	74	37	1	0	0.0	0
19856	5815	13314	75	30	0	0	6.0	1
337829	1374	13312	50	14	1	0	0.0	0
428991	971	13302	18	7	2	0	0.0	0
954500	7149	13271	25	11	2	1	0.0	0
339429	1374	13271	143	74	0	0	6.0	1
107865	3285	13270	125	60	2	0	0.0	0
466225	1271	13268	63	34	0	0	6.0	1
332276	2397	13268	22	10	2	0	0.0	0
493283	3144	13267	23	11	1	0	0.0	0
17178	2146	13255	229	142	0	0	0.0	0
1373256	2952	13244	59	29	0	0	0.0	0
44210	1466	13243	104	62	0	0	6.0	1
123333	1602	13236	66	37	0	0	0.0	0
34009	3568	13231	54	27	1	0	0.0	0
1256080	10330	13231	11	8	1	0	10.0	1
1233768	7712	13226	10	0	0	0	0.0	0
283214	1219	13225	14	2	0	0	4.0	1
15161	2134	13211	408	283	0	0	6.0	1
124404	1300	13194	524	326	0	0	0.0	0
873815	1903	13186	135	86	0	0	0.0	0
123449	908	13182	124	73	0	0	8.0	2
36206	1709	13181	60	32	0	0	4.0	1
1037021	4134	13170	8	3	0	0	0.0	0
20568	6758	13168	116	83	0	0	0.0	0
946946	7645	13158	11	2	1	0	0.0	0
1225720	2233	13156	57	23	5	0	4.6667	3
347321	1004	13143	55	27	0	0	6.0	1
39106	1849	13141	846	673	0	0	0.0	0
18500	1949	13136	492	413	0	0	0.0	0
1304735	3061	13130	34	10	0	0	0.0	0
459436	3271	13125	76	38	3	0	6.0	1
145429	2720	13124	154	87	0	0	0.0	0
360998	2881	13123	327	174	1	0	0.0	0
128834	1100	13120	150	80	0	0	6.0	1
321102	1947	13119	63	28	1	0	0.0	0
908556	2950	13109	30	13	1	0	0.0	0
243432	1868	13104	127	64	1	0	6.0	1
39102	1501	13093	843	676	1	0	0.0	0
1298246	9111	13077	45	16	0	0	10.0	1
1202074	3223	13070	175	172	3	0	0.0	0
1053039	2562	13069	31	12	6	0	0.0	0
1063878	1353	13067	21	9	3	0	0.0	0
1081511	13669	13067	7	2	0	0	4.0	1
172422	5337	13063	524	320	0	0	0.0	0
95641	1676	13058	108	58	1	1	10.0	1
373353	1474	13055	41	11	1	0	0.0	0
95765	5256	13054	100	57	0	0	0.0	0
200571	15776	13024	10	7	0	0	8.0	1
677107	1351	13004	21	7	1	0	0.0	0
188295	893	12989	63	26	0	0	8.0	2
679891	3041	12979	43	21	1	0	0.0	0
1166920	6915	12963	116	58	2	0	8.0	4
1326948	3639	12958	66	42	0	0	0.0	0
6010	1826	12956	230	141	2	0	6.0	1
873813	2384	12953	122	75	0	0	0.0	0
913289	1771	12948	95	37	0	0	0.0	0
192786	16983	12940	49	32	0	0	0.0	0
172415	1382	12917	524	321	0	0	0.0	0
1066203	2430	12914	47	19	5	0	0.0	0
313061	1568	12913	64	36	1	0	0.0	0
345144	7832	12912	71	46	0	0	0.0	0
127555	1516	12908	127	60	0	0	0.0	0
123445	659	12903	130	81	0	0	8.0	2
7759	1417	12901	99	55	0	0	0.0	0
312988	1640	12884	43	16	0	0	0.0	0
1294443	1099	12879	63	55	1	0	2.0	3
131613	2086	12875	232	101	0	0	0.0	0
347858	1492	12836	79	51	1	0	0.0	0
130500	9235	12835	90	34	1	0	0.0	0
113593	643	12834	79	35	0	0	6.0	1
14345	1525	12829	87	59	0	0	0.0	0
957464	5439	12828	42	19	1	0	0.0	0
10568	4239	12823	1684	1523	0	0	0.0	0
330383	2009	12808	93	52	2	0	7.5	2
1023262	1050	12789	14	8	1	0	0.0	0
17475	3514	12775	288	251	1	0	0.0	0
1402360	1823	12771	1	1	0	0	5.0	1
1346846	3894	12764	51	21	0	0	6.3333	3
1267645	1901	12761	4	2	0	0	0.0	0
1155329	9271	12758	12	6	0	0	0.0	0
1333332	1353	12741	40	22	0	0	0.0	0
1389168	2756	12725	56	36	0	0	7.0	1
785652	2808	12721	75	39	0	0	0.0	0
312673	4156	12720	124	69	0	0	0.0	0
878925	7245	12719	24	10	1	0	2.0	1
1023399	1309	12719	32	9	0	0	7.0	2
1108733	25682	12709	4	1	1	0	0.0	0
43994	930	12688	124	71	0	0	8.0	2
313068	2173	12679	66	41	3	0	0.0	0
172420	3484	12677	530	320	0	0	0.0	0
1388811	2981	12676	68	45	0	0	0.0	0
110173	3916	12670	93	47	1	0	8.0	1
123439	2373	12667	66	36	0	0	6.0	1
1151415	2452	12666	80	40	0	0	6.0	2
123438	1931	12660	67	38	0	0	0.0	0
40636	1616	12659	91	34	2	1	0.0	0
1355133	2449	12651	117	107	0	0	4.0	1
537122	2255	12647	333	186	1	0	9.0	2
1124711	2229	12635	50	17	4	0	10.0	1
360090	14107	12626	10	4	0	0	0.0	0
76662	1538	12618	471	296	0	0	0.0	0
33628	1782	12607	68	38	0	0	2.0	2
172413	864	12605	520	321	0	0	0.0	0
44211	2768	12602	105	60	1	0	0.0	0
162856	932	12573	43	26	0	0	0.0	0
666298	2617	12567	36	15	3	0	0.0	0
127600	2177	12563	130	63	0	0	0.0	0
124394	738	12556	533	327	0	0	0.0	0
221268	2319	12552	184	106	0	0	8.0	1
417281	1686	12546	42	23	1	0	5.6667	3
376240	2943	12524	37	16	2	1	8.0	2
1199567	9234	12519	27	7	1	0	8.0	2
156204	4239	12515	100	54	1	0	0.0	0
103888	949	12505	143	69	0	0	2.0	2
916172	1841	12503	93	45	1	0	0.0	0
103896	1369	12488	143	69	0	0	0.0	0
415498	2080	12482	39	23	1	0	6.0	1
238122	2526	12475	756	481	2	0	6.0	1
288376	1739	12460	56	31	3	0	0.0	0
779239	5741	12459	24	9	1	0	6.0	1
586158	2310	12453	86	48	0	0	0.0	0
199254	655	12452	27	16	0	0	6.0	1
89916	1637	12451	92	55	0	1	0.0	0
1352150	2853	12441	77	31	0	0	10.0	1
518469	12590	12419	304	154	0	0	6.0	1
1106306	2260	12405	8	2	0	0	0.0	0
1014961	2303	12400	89	45	1	0	0.0	0
94825	23092	12388	10	4	0	0	0.0	0
95587	2054	12367	92	55	0	0	4.0	1
123453	418	12364	122	72	0	0	8.0	2
1199575	10395	12361	8	1	1	0	8.0	3
347260	1473	12358	52	24	0	0	6.0	1
172421	2036	12357	522	319	0	0	0.0	0
127568	1566	12352	130	60	0	0	0.0	0
304831	877	12349	97	55	0	0	0.0	0
10578	4359	12339	1672	1518	0	0	0.0	0
562660	4929	12304	14	7	0	0	8.0	1
1381866	2021	12298	26	19	0	0	0.0	0
22824	757	12296	121	78	0	0	0.0	0
133518	2165	12292	434	248	0	0	0.0	0
373267	3528	12286	57	29	0	0	0.0	0
94758	1782	12281	905	577	1	0	0.0	0
1023086	10020	12277	12	2	2	0	0.0	0
1082909	18854	12275	6	2	0	0	0.0	0
17949	6213	12274	58	34	0	0	6.0	1
345154	6988	12271	73	49	0	0	0.0	0
945204	3170	12269	60	38	0	0	8.0	2
92242	3745	12260	95	45	2	0	0.0	0
133658	7670	12240	459	274	0	0	0.0	0
190872	5032	12240	138	65	0	0	0.0	0
172619	1643	12238	538	323	0	0	0.0	0
39103	1506	12236	830	670	1	0	0.0	0
957461	1998	12234	46	21	0	0	0.0	0
24562	2407	12231	27	13	1	0	0.0	0
760842	1479	12230	29	14	0	0	0.0	0
922938	2428	12211	26	8	0	0	0.0	0
492277	20654	12206	6	3	0	0	0.0	0
1241636	2132	12195	31	14	2	0	0.0	0
1294767	2467	12193	72	27	0	0	0.0	0
330175	1758	12175	84	47	1	0	6.5	2
1298609	1303	12168	11	4	0	0	0.0	0
1143987	36629	12164	6	2	0	0	0.0	0
397625	4013	12161	25	13	1	0	0.0	0
482274	1361	12151	276	137	1	0	6.0	1
123452	1170	12144	127	73	1	0	8.0	2
785646	2284	12141	81	38	3	0	6.0	1
24321	1137	12122	42	17	0	0	0.0	0
707474	2307	12117	25	7	0	0	0.0	0
133513	8826	12116	470	282	0	0	0.0	0
3522	902	12108	427	362	0	0	0.0	0
1023270	1472	12097	28	12	2	0	0.0	0
1124741	2831	12080	74	31	2	0	0.0	0
1061469	4304	12076	54	22	0	0	0.0	0
896529	2515	12074	52	22	2	0	0.0	0
38020	1228	12071	175	113	2	0	4.0	1
348628	1745	12046	54	30	0	0	0.0	0
978765	1090	12042	3	1	1	0	4.0	1
1061407	2420	12034	51	24	0	0	9.0	2
1331794	7031	12031	38	17	0	0	7.0	2
938364	1196	12031	20	8	2	0	6.0	1
38014	1175	12024	170	114	1	0	0.0	0
42327	1239	12019	895	712	1	0	0.0	0
388824	761	12003	22	11	1	0	0.0	0
123450	570	11998	124	72	0	0	8.0	2
38775	1792	11993	332	197	1	0	4.0	1
1170730	990	11988	21	7	1	0	8.0	1
913293	1853	11987	105	39	0	0	0.0	0
192225	2619	11981	26	12	1	0	4.0	1
43413	1412	11981	15	5	0	0	5.0	2
240712	1698	11975	120	76	0	0	0.0	0
147720	1513	11965	142	68	0	0	0.0	0
78708	971	11961	37	14	0	0	4.0	1
1166931	5642	11960	72	35	3	0	8.0	1
31209	2471	11957	146	91	1	0	6.0	1
330248	4854	11951	90	49	3	0	6.5	2
537119	2072	11948	337	190	0	0	9.0	2
321966	22815	11931	14	8	0	0	2.25	4
916194	2075	11915	85	41	1	0	9.0	1
1168494	4855	11902	39	22	0	0	0.0	0
33824	3094	11897	62	27	0	0	0.0	0
1131043	1743	11890	36	14	1	0	8.0	3
199209	854	11885	24	15	0	0	0.0	0
1116719	1933	11873	3	3	0	0	0.0	0
25559	1592	11870	753	613	0	0	0.0	0
